Date,State,Town,Longitude,Latitude,Sighting
12/14/22,PA,New Ringgold,-76,40.6,0
12/13/22,FL,Marion Oaks,-82.2,29,1
12/13/22,FL,West Palm Beach,-80,26.8,2
12/13/22,FL,Summerfield,-82,29,1
12/13/22,TX,Houston,-95.4,29.7,1
12/13/22,PR,Palmarejo,-66.3,18.3,2
12/13/22,TX,Houston,-95.4,29.7,1
12/13/22,PA,New Ringgold,-76,40.6,0
12/12/22,FL,West Palm Beach,-80,26.8,1
12/12/22,LA,Gretna,-90,29.9,2
12/12/22,PR,Palmarejo,-66.3,18.3,2
12/12/22,FL,Alligator Point,-84.4,29.9,20
12/12/22,PA,New Ringgold,-76,40.6,0
12/11/22,TX,Corpus Christi,-97.4,27.8,1
12/11/22,FL,West Palm Beach,-80,26.8,3
12/11/22,TX,Spring,-95.5,30,2
12/11/22,PR,Palmarejo,-66.3,18.3,3
12/11/22,CA,Pacific Grove,-121.9,36.6,1
12/10/22,FL,Santa Rosa Beach,-86.2,30.3,1
12/10/22,FL,Key West,-81.7,24.6,5
12/10/22,TX,San Antonio,-98.5,29.6,1
12/10/22,MS,Bay St Louis,-89.3,30.3,1
12/10/22,AL,Foley,-87.7,30.4,1
12/10/22,TX,Edinburg,-98.2,26.3,2
12/10/22,FL,Orlando,-81.4,28.6,3
12/10/22,FL,Fort Pierce,-80.3,27.4,1
12/10/22,FL,West Palm Beach,-80,26.8,2
12/10/22,PR,Corozal,-66.3,18.3,2
12/10/22,TX,Houston,-95.4,29.7,2
12/10/22,TX,Houston,-95.4,29.7,1
12/10/22,TX,Houston,-95.4,29.7,1
12/10/22,PA,New Ringgold,-76,40.6,0
12/09/22,TX,Rosenberg,-95.7,29.5,1
12/09/22,FL,West Palm Beach,-80,26.8,4
12/09/22,TX,Fulton,-97.1,28.1,1
12/09/22,TX,Houston,-95.4,29.7,1
12/09/22,TX,Houston,-95.4,29.8,2
12/09/22,MS,Gulfport,-89.1,30.4,1
12/09/22,AZ,Tucson,-110.9,32.3,3
12/09/22,TX,Houston,-95.4,29.7,2
12/09/22,PA,New Ringgold,-76,40.6,0
12/08/22,TX,Hutto,-97.6,30.5,1
12/08/22,FL,West Palm Beach,-80,26.8,2
12/08/22,TX,Sugar Land,-95.6,29.6,7
12/08/22,SC,Hilton Head Island,-80.8,32.3,1
12/08/22,TX,Sugar Land,-95.6,29.6,2
12/08/22,LA,New Orleans,-90.1,29.9,1
12/08/22,AL,Gulf Shores,-87.7,30.2,6
12/08/22,LA,Lafayette,-92.1,30.2,1
12/08/22,TX,Edinburg,-98.2,26.3,1
12/08/22,FL,Summerfield,-82,29,3
12/08/22,TX,Rockport,-97.1,28.1,1
12/08/22,TX,Gause,-96.7,30.7,1
12/08/22,TX,Cibolo,-98.2,29.6,1
12/08/22,TX,Houston,-95.7,29.9,2
12/08/22,PR,Palmarejo,-66.3,18.3,2
12/08/22,AZ,Tucson,-111,32.3,3
12/08/22,PA,New Ringgold,-76,40.6,0
12/07/22,TX,San Antonio,-98.5,29.4,8
12/07/22,TX,Houston,-95.7,29.9,2
12/07/22,FL,West Palm Beach,-80,26.8,3
12/07/22,LA,Baton Rouge,-91.1,30.4,1
12/07/22,GA,Savannah,-81.1,31.9,2
12/07/22,AL,Foley,-87.7,30.4,1
12/07/22,AL,Summerdale,-87.7,30.5,3
12/07/22,TX,Houston,-95.4,29.7,1
12/07/22,FL,Summerfield,-82,29,2
12/07/22,CA,El Segundo,-118.4,33.9,10
12/07/22,SC,Okatie,-81,32.3,1
12/07/22,PR,Palmarejo,-66.3,18.3,2
12/06/22,CA,San Diego,-117.1,32.8,1
12/06/22,FL,West Palm Beach,-80,26.8,2
12/06/22,AL,Foley,-87.7,30.4,1
12/06/22,AL,Fairhope,-87.9,30.5,6
12/06/22,TX,New Braunfels,-98.2,29.7,1
12/06/22,TX,Houston,-95.6,30,1
12/06/22,FL,Summerfield,-82,29,1
12/06/22,PR,Palmarejo,-66.3,18.3,3
12/06/22,TX,Houston,-95.4,29.7,1
12/06/22,MS,Bay St Louis,-89.3,30.3,1
12/06/22,GA,Savannah,-81,31.9,1
12/05/22,TX,Galveston,-94.8,29.3,1
12/05/22,FL,Fernandina Beach,-81.4,30.6,1
12/05/22,FL,Summerfield,-82,29,1
12/05/22,FL,West Palm Beach,-80,26.8,2
12/05/22,TX,Hitchcock,-94.9,29.3,2
12/05/22,TX,Horseshoe Bay,-98.4,30.5,1
12/05/22,FL,Arcadia,-81.9,27.2,6
12/05/22,TX,Fredericksburg,-98.9,30.2,1
12/05/22,TX,Sugar Land,-95.6,29.6,1
12/05/22,PA,New Ringgold,-76,40.6,0
12/04/22,SC,Hilton Head Island,-80.8,32.2,3
12/04/22,FL,West Palm Beach,-80,26.8,2
12/04/22,FL,Marion Oaks,-82.2,29,2
12/04/22,FL,Summerfield,-82,29,1
12/04/22,FL,Gainesville,-82.4,29.7,1
12/04/22,SC,Mt Pleasant,-79.8,32.9,1
12/04/22,TX,Katy,-95.8,29.7,5
12/04/22,SC,Hilton Head Island,-80.8,32.2,2
12/04/22,MS,Bay St Louis,-89.3,30.3,2
12/04/22,PA,Mcveytown,-77.8,40.5,0
12/04/22,PA,New Ringgold,-76,40.6,0
12/03/22,SC,Kiawah Island,-80.1,32.6,1
12/03/22,FL,Summerfield,-82,29,1
12/03/22,TX,Port Lavaca,-96.4,28.4,1
12/03/22,CA,Yorba Linda,-117.8,33.9,1
12/03/22,GA,Ochlocknee,-84.1,31,1
12/03/22,TX,Humble,-95.4,30,2
12/03/22,SC,Johns Island,-80.2,32.6,1
12/03/22,MS,Bay St Louis,-89.3,30.3,1
12/03/22,TX,Houston,-95.4,29.7,1
12/02/22,FL,Panama City Beach,-86,30.3,1
12/02/22,GA,Dallas,-84.9,33.9,4
12/02/22,TX,Rockport,-97,28.1,1
12/02/22,FL,The Villages,-82,28.9,2
12/02/22,AL,Dauphin Island,-88.1,30.2,2
12/02/22,AL,Fairhope,-87.9,30.5,1
12/02/22,FL,West Palm Beach,-80,26.8,1
12/02/22,FL,Jacksonville,-81.6,30.2,2
12/02/22,TX,Galveston,-94.8,29.3,2
12/02/22,TX,Galveston,-94.9,29.2,1
12/02/22,TX,Huntsville,-95.2,30.8,1
12/02/22,TX,Houston,-95.1,29.6,1
12/02/22,SC,Charleston,-79.8,32.9,1
12/02/22,SC,Mt Pleasant,-79.8,32.9,1
12/02/22,PA,New Ringgold,-76,40.6,0
12/01/22,FL,West Palm Beach,-80,26.8,1
12/01/22,LA,Gretna,-90,29.9,1
12/01/22,PR,Palmarejo,-66.3,18.3,3
12/01/22,SC,Johns Island,-80.1,32.7,1
12/01/22,FL,West Palm Beach,-80.1,26.7,6
12/01/22,AL,Fairhope,-87.9,30.6,3
12/01/22,SC,Charleston,-79.9,32.8,1
12/01/22,TX,Webster,-95.1,29.6,2
12/01/22,CA,El Segundo,-118.4,33.9,7
12/01/22,LA,Jefferson,-90.2,30,1
12/01/22,CA,Ramona,-116.8,33,3
11/30/22,FL,Tarpon Springs,-82.8,28.2,5
11/30/22,FL,West Palm Beach,-80,26.8,3
11/30/22,PR,Palmarejo,-66.3,18.3,3
11/30/22,AZ,Tucson,-111,32.3,2
11/30/22,AZ,Peoria,-112.2,33.6,2
11/29/22,TX,Blanco,-98.3,30,2
11/29/22,TX,Horseshoe Bay,-98.4,30.5,1
11/29/22,TX,San Antonio,-98.5,29.6,1
11/29/22,TX,San Antonio,-98.7,29.5,2
11/29/22,TX,San Antonio,-98.5,29.5,1
11/29/22,FL,Eastpoint,-84.9,29.7,1
11/29/22,FL,Panama City Beach,-86,30.3,1
11/29/22,TX,Huntsville,-95.6,30.7,2
11/29/22,TX,Sugar Land,-95.6,29.6,1
11/29/22,PA,Mcveytown,-77.8,40.5,0
11/29/22,PA,New Ringgold,-76,40.6,0
11/28/22,PR,Palmarejo,-66.3,18.3,2
11/28/22,FL,West Palm Beach,-80,26.8,2
11/28/22,TX,Houston,-95.4,29.8,3
11/28/22,TX,Houston,-95.4,29.7,1
11/28/22,TX,Boerne,-98.9,29.8,1
11/28/22,TX,Ingleside,-97.2,27.9,1
11/28/22,TX,San Antonio,-98.5,29.6,1
11/28/22,TX,Galveston,-94.8,29.3,2
11/28/22,TX,Sugar Land,-95.6,29.6,2
11/28/22,PA,Mcveytown,-77.8,40.5,0
11/28/22,PA,New Ringgold,-76,40.6,0
11/27/22,FL,Jacksonville,-81.7,30.3,1
11/27/22,PR,Palmarejo,-66.3,18.3,3
11/27/22,FL,West Palm Beach,-80,26.8,2
11/27/22,TX,Houston,-95.4,29.7,1
11/27/22,TX,Austin,-97.7,30.3,1
11/27/22,CA,San Diego,-117.1,32.8,1
11/27/22,LA,Baton Rouge,-91.2,30.4,1
11/27/22,TX,New Caney,-95.2,30.2,1
11/26/22,AL,Point Clear,-87.9,30.5,1
11/26/22,PR,Palmarejo,-66.3,18.3,1
11/26/22,PR,Palmarejo,-66.3,18.3,1
11/26/22,NC,Oak Island,-78.1,33.9,2
11/26/22,TX,Rosenberg,-95.7,29.5,1
11/26/22,FL,St Pete Beach,-82.7,27.7,2
11/26/22,FL,Gainesville,-82.4,29.7,1
11/26/22,FL,Land O' Lakes,-82.4,28.2,1
11/26/22,FL,Green Cove Springs,-81.7,30,1
11/26/22,CA,Lakewood,-118.1,33.9,1
11/26/22,TX,Cedar Creek,-97.5,30.1,1
11/26/22,ON,Amherstburg,-83,42,0
11/26/22,PA,Mcveytown,-77.8,40.5,0
11/26/22,PA,New Ringgold,-76,40.6,0
11/25/22,FL,Jacksonville,-81.7,30.3,1
11/25/22,NC,Oak Island,-78.1,33.9,1
11/25/22,PR,Palmarejo,-66.3,18.3,2
11/24/22,FL,West Palm Beach,-80,26.8,1
11/24/22,AL,Summerdale,-87.7,30.5,3
11/24/22,PR,Palmarejo,-66.3,18.3,1
11/24/22,PR,Palmarejo,-66.3,18.3,1
11/24/22,CA,Mountain View,-122.1,37.4,24
11/24/22,PA,New Ringgold,-76,40.6,0
11/23/22,PR,Palmarejo,-66.3,18.3,1
11/23/22,FL,Orange Park,-81.8,30.2,1
11/23/22,TX,Houston,-95.1,29.6,3
11/23/22,GA,Duluth,-84.1,34,1
11/23/22,FL,West Palm Beach,-80,26.8,2
11/23/22,AZ,Tempe,-111.9,33.4,1
11/23/22,GA,Lilburn,-84.1,33.9,1
11/23/22,TX,Gause,-96.7,30.7,1
11/23/22,TX,Sachse,-96.6,33,1
11/23/22,TX,South Padre Island,-97.2,26.1,1
11/23/22,FL,Destin,-86.5,30.4,3
11/23/22,FL,Eastpoint,-84.9,29.7,1
11/23/22,FL,Pompano Beach,-80.1,26.2,1
11/23/22,FL,Bald Point,-84.3,29.9,25
11/23/22,FL,Fort Lauderdale,-80.1,26.1,3
11/23/22,TX,Houston,-95.6,29.7,5
11/23/22,PA,Mcveytown,-77.8,40.5,0
11/23/22,PA,New Ringgold,-76,40.6,0
11/22/22,FL,Venice,-82.5,27.1,1
11/22/22,FL,Destin,-86.4,30.4,3
11/22/22,PR,Palmarejo,-66.3,18.3,1
11/22/22,PR,Palmarejo,-66.3,18.3,1
11/22/22,FL,Vero Beach,-80.4,27.8,1
11/22/22,FL,West Palm Beach,-80,26.8,1
11/22/22,VA,Catlett,-77.6,38.7,1
11/22/22,CA,La Quinta,-116.3,33.7,1
11/22/22,AZ,Tucson,-111.2,32.2,1
11/22/22,AZ,Tucson,-111,32.3,2
11/22/22,PA,New Ringgold,-76,40.6,0
11/21/22,AR,Cabot,-92,34.9,1
11/21/22,MS,Ocean Springs,-88.8,30.4,1
11/21/22,AL,Gulf Shores,-87.7,30.2,10
11/21/22,PA,Mcveytown,-77.8,40.5,0
11/20/22,FL,West Palm Beach,-80,26.8,1
11/20/22,PR,Naranjito,-66.3,18.3,1
11/20/22,PR,Palmarejo,-66.3,18.3,1
11/20/22,CA,Arroyo Grande,-120.6,35,4
11/20/22,AZ,Gilbert,-111.8,33.3,1
11/20/22,ON,Amherstburg,-83,42,0
11/20/22,PA,Mcveytown,-77.8,40.5,0
11/20/22,PA,New Ringgold,-76,40.6,0
11/19/22,PR,Palmarejo,-66.3,18.3,1
11/19/22,PR,Palmarejo,-66.3,18.3,1
11/19/22,FL,West Palm Beach,-80,26.8,3
11/19/22,AZ,Gilbert,-111.8,33.4,1
11/19/22,CA,El Segundo,-118.4,33.9,12
11/19/22,ON,Amherstburg,-83,42,0
11/19/22,PA,Mcveytown,-77.8,40.5,0
11/19/22,PA,New Ringgold,-76,40.6,0
11/18/22,FL,Santa Rosa Beach,-86.2,30.3,1
11/18/22,GA,Jekyll Island,-81.4,31,1
11/18/22,AL,Orange Beach,-87.6,30.3,1
11/18/22,PR,Palmarejo,-66.3,18.3,1
11/18/22,PR,Palmarejo,-66.3,18.3,1
11/18/22,PA,Media,-75.4,39.9,0
11/18/22,PA,New Ringgold,-76,40.6,0
11/17/22,PR,Palmarejo,-66.3,18.3,1
11/17/22,PR,Palmarejo,-66.3,18.3,1
11/17/22,PR,Palmarejo,-66.3,18.3,1
11/17/22,PR,Naranjito,-66.3,18.3,1
11/17/22,FL,Bradenton,-82.6,27.4,1
11/17/22,CA,Temecula,-117.1,33.5,1
11/17/22,TX,Cedar Creek,-97.5,30.1,1
11/17/22,TX,Sugar Land,-95.6,29.6,3
11/17/22,FL,Fernandina Beach,-81.4,30.7,1
11/17/22,FL,Fernandina Beach,-81.5,30.7,1
11/17/22,PA,Mcveytown,-77.8,40.5,0
11/17/22,PA,Media,-75.4,39.9,0
11/17/22,PA,New Ringgold,-76,40.6,0
11/16/22,FL,Celebration,-81.6,28.3,1
11/16/22,NC,Raleigh,-78.7,35.9,1
11/16/22,TX,San Antonio,-98.6,29.5,1
11/16/22,GA,Jekyll Island,-81.4,31.1,1
11/16/22,HI,Honolulu,-157.8,21.3,1
11/16/22,AZ,Green Valley,-111,31.9,3
11/16/22,PR,Palmarejo,-66.3,18.3,2
11/16/22,TX,McQueeney,-98,29.6,1
11/16/22,TX,Plano,-96.7,33,1
11/16/22,FL,Tampa,-82.4,27.8,1
11/16/22,TX,Fort Worth,-97.3,32.8,1
11/16/22,PA,Mcveytown,-77.8,40.5,0
11/16/22,PA,Media,-75.4,39.9,0
11/16/22,PA,New Ringgold,-76,40.6,0
11/15/22,TX,Missouri City,-95.5,29.6,1
11/15/22,MS,Pass Christian,-89.2,30.3,1
11/15/22,PR,Palmarejo,-66.3,18.3,1
11/15/22,PR,Palmarejo,-66.3,18.3,1
11/15/22,PR,Naranjito,-66.3,18.3,1
11/15/22,FL,Ormond Beach,-81.2,29.3,1
11/15/22,TX,Hitchcock,-94.9,29.3,2
11/15/22,CA,San Rafael,-122.6,38,1
11/15/22,AZ,Peoria,-112.2,33.6,1
11/15/22,PA,Media,-75.4,39.9,0
11/14/22,FL,Gainesville,-82.4,29.7,1
11/14/22,AZ,Marana,-111.3,32.3,1
11/14/22,FL,West Palm Beach,-80,26.8,1
11/14/22,FL,Destin,-86.5,30.4,30
11/14/22,FL,Jacksonville,-81.7,30.3,3
11/14/22,AL,Fairhope,-87.9,30.6,4
11/14/22,SC,West Columbia,-81.1,34,1
11/14/22,PR,Corozal,-66.3,18.3,1
11/14/22,PR,Corozal,-66.3,18.3,1
11/14/22,PR,Corozal,-66.3,18.3,1
11/14/22,FL,Oviedo,-81.2,28.6,3
11/14/22,TX,Sugar Land,-95.6,29.6,6
11/14/22,NJ,Rockaway Township,-74.5,40.9,0
11/14/22,PA,Mcveytown,-77.8,40.5,0
11/14/22,PA,Media,-75.4,39.9,0
11/14/22,PA,New Ringgold,-76,40.6,0
11/13/22,TX,Marble Falls,-98.2,30.6,1
11/13/22,TX,Sugar Land,-95.6,29.6,8
11/13/22,FL,West Palm Beach,-80,26.8,4
11/13/22,SC,Beaufort,-80.6,32.4,1
11/13/22,FL,Wellington,-80.3,26.7,1
11/13/22,SC,Mt Pleasant,-79.9,32.8,2
11/13/22,TX,Marble Falls,-98.1,30.5,10
11/13/22,TX,Plano,-96.7,33.1,1
11/13/22,TX,San Antonio,-98.5,29.5,4
11/13/22,TX,San Antonio,-98.5,29.4,1
11/13/22,PR,Corozal,-66.3,18.3,1
11/13/22,FL,Ponte Vedra Beach,-81.4,30.2,1
11/13/22,TX,Sugar Land,-95.6,29.6,8
11/13/22,SC,Mt Pleasant,-79.9,32.8,2
11/13/22,PA,Media,-75.4,39.9,0
11/13/22,PA,New Ringgold,-76,40.6,0
11/12/22,VA,Cape Charles,-76,37.3,1
11/12/22,CA,San Diego,-117.2,32.7,1
11/12/22,TX,Killeen,-97.7,31.1,2
11/12/22,MD,Odenton,-76.7,39,1
11/12/22,MD,Lusby,-76.5,38.4,1
11/12/22,FL,Edgewater,-80.9,29,2
11/12/22,TX,New Caney,-95.2,30.2,2
11/12/22,NC,Fletcher,-82.5,35.4,1
11/12/22,NC,Leicester,-82.7,35.6,1
11/12/22,AZ,Green Valley,-111,31.9,4
11/12/22,AL,Orange Beach,-87.6,30.3,6
11/12/22,VA,Alexandria,-77.1,38.8,1
11/12/22,PR,Corozal,-66.3,18.3,1
11/12/22,PA,York,-76.7,39.9,1
11/12/22,PA,York,-76.7,39.9,1
11/12/22,FL,Wellington,-80.3,26.7,1
11/12/22,CA,Mountain View,-122.1,37.4,8
11/12/22,MA,North Attleborough,-71.3,42,1
11/12/22,FL,Bradenton,-82.6,27.4,1
11/12/22,FL,Jacksonville Beach,-81.4,30.3,1
11/12/22,MS,Bay St Louis,-89.3,30.3,3
11/12/22,PA,Mcveytown,-77.8,40.5,0
11/12/22,PA,Media,-75.4,39.9,0
11/12/22,PA,New Ringgold,-76,40.6,0
11/11/22,MS,Seminary,-89.5,31.5,1
11/11/22,NC,Salisbury,-80.5,35.6,1
11/11/22,LA,New Orleans,-90.1,29.9,1
11/11/22,MA,Middleton,-71,42.6,1
11/11/22,NC,Rocky Mount,-77.7,36,2
11/11/22,NC,Mint Hill,-80.7,35.2,1
11/11/22,SC,Aiken,-81.7,33.5,1
11/11/22,GA,Adairsville,-84.9,34.4,1
11/11/22,NM,Las Cruces,-106.8,32.3,2
11/11/22,TX,Nacogdoches,-94.7,31.6,5
11/11/22,TX,Lampasas,-98.2,31.1,2
11/11/22,TX,College Station,-96.3,30.6,4
11/11/22,AL,Foley,-87.7,30.4,3
11/11/22,VA,Alexandria,-77.1,38.8,1
11/11/22,AL,Bay Minette,-87.9,30.8,15
11/11/22,LA,Baton Rouge,-91.2,30.4,1
11/11/22,FL,Bradenton,-82.6,27.4,1
11/11/22,TX,Sugar Land,-95.6,29.6,1
11/11/22,FL,West Palm Beach,-80,26.8,1
11/11/22,MS,Bay St Louis,-89.3,30.3,1
11/11/22,MS,Seminary,-89.5,31.5,1
11/10/22,TX,Midlothian,-97,32.5,1
11/10/22,TX,Lampasas,-98.2,31.1,1
11/10/22,NY,Copenhagen,-75.8,43.9,1
11/10/22,MS,Lake Cormorant,-90.1,34.9,1
11/10/22,TX,Horseshoe Bay,-98.4,30.5,1
11/10/22,MS,Long Beach,-89.2,30.3,2
11/10/22,FL,Santa Rosa Beach,-86.2,30.3,1
11/10/22,WI,McFarland,-89.3,43,1
11/10/22,TX,Austin,-97.7,30.5,1
11/10/22,MI,Long Rapids,-83.7,45.1,1
11/10/22,TX,Jacksboro,-98.2,33.3,1
11/10/22,TX,Houston,-95.4,29.8,2
11/10/22,TX,Houston,-95.4,29.7,2
11/10/22,AL,Birmingham,-86.7,33.5,1
11/10/22,LA,Central,-91,30.6,1
11/10/22,ON,Leamington,-82.5,41.9,4
11/10/22,NM,Las Cruces,-106.8,32.3,1
11/10/22,ON,Newmarket,-79.5,44.1,1
11/10/22,NM,Portales,-103.3,34.2,1
11/10/22,OK,Oklahoma City,-97.5,35.5,1
11/10/22,TX,Corpus Christi,-97.4,27.8,3
11/10/22,IL,Columbia,-90.2,38.4,1
11/10/22,VA,Leesburg,-77.6,39.1,1
11/10/22,IL,Edwardsville,-90,38.8,1
11/10/22,TX,Austin,-97.7,30.3,2
11/10/22,PR,Corozal,-66.3,18.3,1
11/10/22,TX,Plano,-96.7,33.1,3
11/10/22,TX,Plano,-96.7,33.1,1
11/10/22,TX,College Station,-96.3,30.6,3
11/10/22,NJ,Cape May,-74.9,38.9,3
11/10/22,TX,Dallas,-96.7,32.9,1
11/10/22,MO,Sullivan,-91.1,38.2,1
11/10/22,TX,Farmersville,-96.4,33.2,1
11/10/22,NY,New York,-74,40.7,1
11/10/22,TX,Sugar Land,-95.6,29.6,2
11/10/22,TX,Plano,-96.7,33,3
11/10/22,PA,Media,-75.4,39.9,0
11/10/22,PA,New Ringgold,-76,40.6,0
11/09/22,MS,Kiln,-89.5,30.5,2
11/09/22,GA,Rome,-85.2,34.2,1
11/09/22,TX,Corpus Christi,-97.4,27.8,3
11/09/22,TX,Plano,-96.7,33.1,1
11/09/22,TX,Plano,-96.7,33.1,2
11/09/22,TN,Nashville,-86.9,36.1,1
11/09/22,OH,Sidney,-84.1,40.3,1
11/09/22,WI,Madison,-89.3,43.1,1
11/09/22,TN,Nolensville,-86.7,36,1
11/09/22,TN,Knoxville,-83.9,36,2
11/09/22,TX,Mesquite,-96.6,32.8,1
11/09/22,FL,West Palm Beach,-80,26.8,1
11/09/22,TX,Midlothian,-97,32.5,1
11/09/22,LA,New Orleans,-90.1,29.9,1
11/09/22,AL,Gulf Shores,-87.7,30.2,6
11/09/22,VA,Warsaw,-76.9,38.1,1
11/09/22,TX,Dallas,-96.8,32.9,1
11/09/22,IL,Millstadt,-90.1,38.5,1
11/09/22,TX,McKinney,-96.7,33.2,6
11/09/22,TX,Midlothian,-97,32.5,1
11/09/22,TX,Austin,-97.7,30.3,2
11/09/22,TX,Alvarado,-97.2,32.4,5
11/09/22,OH,Beckett Ridge,-84.4,39.4,1
11/09/22,FL,Panama City Beach,-85.9,30.2,3
11/09/22,TX,Dublin,-98.4,32.1,3
11/09/22,NM,Portales,-103.3,34.2,3
11/09/22,IN,Fishers,-86,40,1
11/09/22,AZ,Green Valley,-111,31.9,3
11/09/22,TX,Plano,-96.7,33,5
11/09/22,TX,Heath,-96.5,32.8,2
11/09/22,ON,Point Pelee National Park,-82.5,41.9,1
11/09/22,FL,West Palm Beach,-80,26.8,1
11/09/22,TX,Houston,-95.5,29.8,1
11/09/22,TX,Tyler,-95.3,32.3,2
11/09/22,TX,Tyler,-95.3,32.3,1
11/09/22,OK,Tulsa,-95.9,36,1
11/09/22,TX,Burleson,-97.2,32.6,2
11/09/22,TX,Sugar Land,-95.6,29.6,3
11/09/22,PR,Corozal,-66.3,18.3,1
11/09/22,TX,Houston,-95.4,29.7,1
11/09/22,TX,Dallas,-96.8,32.8,1
11/09/22,TX,McQueeney,-98,29.6,2
11/09/22,NM,Mesilla,-106.8,32.3,1
11/09/22,IN,Mooresville,-86.4,39.6,1
11/09/22,OH,Yellow Springs,-83.9,39.8,1
11/09/22,IL,Springfield,-89.7,39.8,1
11/09/22,VA,Alexandria,-77,38.8,1
11/09/22,TX,San Antonio,-98.6,29.6,2
11/09/22,TX,Chandler,-95.5,32.3,2
11/09/22,VA,Newport News,-76.5,37.1,1
11/09/22,NJ,Rockaway Township,-74.5,40.9,0
11/09/22,PA,Mcveytown,-77.8,40.5,0
11/09/22,PA,Media,-75.4,39.9,0
11/09/22,PA,New Ringgold,-76,40.6,0
11/08/22,TX,Eagle Pass,-100.5,28.7,5
11/08/22,OK,Tulsa,-96,36.1,1
11/08/22,TX,Dallas,-96.7,32.8,2
11/08/22,TX,Rowlett,-96.6,32.9,2
11/08/22,SC,Aiken,-81.7,33.5,1
11/08/22,TX,Fayetteville,-96.7,29.9,2
11/08/22,TX,Dallas,-96.7,32.9,2
11/08/22,TX,Lampasas,-98.2,31.1,2
11/08/22,VA,Glen Allen,-77.6,37.7,1
11/08/22,NM,Las Cruces,-106.8,32.3,2
